Campanha,Ponto,Metodo_de_Captura,Nome_Cientifico,linhas,individuos,sexos,n_sexos,emgs,n_emgs,cp_vals,pc_vals
C059-2025-01,ICTIO13A,Rede de Emalhar,Hemisorubim platyrhynchos,2,8.0,,0,,0,2,2
C059-2025-01,ICTIO13A,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13A,Rede de Emalhar,Myloplus schomburgkii,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13A,Rede de Emalhar,Pimelodus cf. tetramerus,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13A,Rede de Emalhar,Plagioscion squamosissimus,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13A,Rede de Emalhar,Prochilodus nigricans,2,3.0,,0,,0,2,2
C059-2025-01,ICTIO13A,Rede de Emalhar,Pterodoras granulosus,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13A,Rede de Emalhar,Serrasalmus rhombeus,18,57.0,,0,,0,18,18
C059-2025-01,ICTIO13B,Rede de Emalhar,Curimata inornata,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13B,Rede de Emalhar,Cyphocharax plumbeus,2,2.0,,0,,0,2,2
C059-2025-01,ICTIO13B,Rede de Emalhar,Hemiodus cf. microlepis,1,7.0,,0,,0,1,1
C059-2025-01,ICTIO13B,Rede de Emalhar,Hemiodus unimaculatus,1,6.0,,0,,0,1,1
C059-2025-01,ICTIO13B,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13B,Rede de Emalhar,Leporinus cf. fasciatus,2,7.0,,0,,0,2,2
C059-2025-01,ICTIO13B,Rede de Emalhar,Plagioscion squamosissimus,2,3.0,,0,,0,2,2
C059-2025-01,ICTIO13B,Rede de Emalhar,Serrasalmus rhombeus,10,25.0,,0,,0,10,10
C059-2025-01,ICTIO13C,Rede de Emalhar,Caenotropus schizodon,3,13.0,,0,,0,3,3
C059-2025-01,ICTIO13C,Rede de Emalhar,Curimata inornata,5,11.0,,0,,0,5,5
C059-2025-01,ICTIO13C,Rede de Emalhar,Curimatella dorsalis,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13C,Rede de Emalhar,Cyphocharax notatus,3,12.0,,0,,0,3,3
C059-2025-01,ICTIO13C,Rede de Emalhar,Hemisorubim platyrhynchos,4,4.0,F,1,2,1,4,4
C059-2025-01,ICTIO13C,Rede de Emalhar,Hydrolycus tatauaia,5,8.0,F,1,2,1,5,5
C059-2025-01,ICTIO13C,Rede de Emalhar,Leporinus brunneus,4,5.0,,0,,0,4,4
C059-2025-01,ICTIO13C,Rede de Emalhar,Leporinus friderici,2,2.0,,0,,0,2,2
C059-2025-01,ICTIO13C,Rede de Emalhar,Leporinus vanzoi,7,28.0,,0,,0,7,7
C059-2025-01,ICTIO13C,Rede de Emalhar,Myloplus rubripinnis,1,1.0,F,1,1,1,1,1
C059-2025-01,ICTIO13C,Rede de Emalhar,Pimelodus cf. tetramerus,7,17.0,,0,,0,7,7
C059-2025-01,ICTIO13C,Rede de Emalhar,Plagioscion squamosissimus,3,4.0,,0,,0,3,3
C059-2025-01,ICTIO13C,Rede de Emalhar,Prochilodus nigricans,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13C,Rede de Emalhar,Serrasalmus rhombeus,21,114.0,F,1,3,1,21,21
C059-2025-01,ICTIO13C,Rede de Emalhar,Sorubim trigonocephalus,2,2.0,,0,,0,2,2
C059-2025-01,ICTIO13D,Rede de Emalhar,Argonectes robertsi,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13D,Rede de Emalhar,Bryconexodon trombetasi,1,2.0,,0,,0,1,1
C059-2025-01,ICTIO13D,Rede de Emalhar,Caenotropus schizodon,2,8.0,,0,,0,2,2
C059-2025-01,ICTIO13D,Rede de Emalhar,Hemiodus cf. microlepis,1,2.0,,0,,0,1,1
C059-2025-01,ICTIO13D,Rede de Emalhar,Hemiodus unimaculatus,2,6.0,,0,,0,2,2
C059-2025-01,ICTIO13D,Rede de Emalhar,Hemisorubim platyrhynchos,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13D,Rede de Emalhar,Hydrolycus armatus,1,1.0,F,1,2,1,1,1
C059-2025-01,ICTIO13D,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13D,Rede de Emalhar,Leporinus brunneus,1,2.0,,0,,0,1,1
C059-2025-01,ICTIO13D,Rede de Emalhar,Leporinus cf. fasciatus,3,5.0,F,1,2,1,3,3
C059-2025-01,ICTIO13D,Rede de Emalhar,Leporinus friderici,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13D,Rede de Emalhar,Leporinus vanzoi,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13D,Rede de Emalhar,Plagioscion squamosissimus,2,2.0,F,1,4,1,2,2
C059-2025-01,ICTIO13D,Rede de Emalhar,Prochilodus nigricans,3,4.0,F,1,3,1,3,3
C059-2025-01,ICTIO13D,Rede de Emalhar,Pterodoras granulosus,2,2.0,,0,,0,2,2
C059-2025-01,ICTIO13D,Rede de Emalhar,Serrasalmus rhombeus,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO13D,Rede de Emalhar,Sorubim trigonocephalus,3,8.0,,0,,0,3,3
C059-2025-01,ICTIO15,Rede de Emalhar,Argonectes robertsi,1,2.0,,0,,0,1,1
C059-2025-01,ICTIO15,Rede de Emalhar,Bryconexodon trombetasi,2,2.0,,0,,0,2,2
C059-2025-01,ICTIO15,Rede de Emalhar,Caenotropus schizodon,6,37.0,,0,,0,6,6
C059-2025-01,ICTIO15,Rede de Emalhar,Curimata inornata,4,7.0,,0,,0,4,4
C059-2025-01,ICTIO15,Rede de Emalhar,Hemisorubim platyrhynchos,3,4.0,F,1,3,1,3,3
C059-2025-01,ICTIO15,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,F,1,2,1,1,1
C059-2025-01,ICTIO15,Rede de Emalhar,Leporinus vanzoi,3,4.0,,0,,0,3,3
C059-2025-01,ICTIO15,Rede de Emalhar,Petulanos intermedius,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO15,Rede de Emalhar,Pimelodus cf. tetramerus,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO15,Rede de Emalhar,Pterodoras granulosus,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO15,Rede de Emalhar,Satanoperca jurupari,1,1.0,,0,,0,1,1
C059-2025-01,ICTIO15,Rede de Emalhar,Serrasalmus rhombeus,5,5.0,,0,,0,5,5
C059-2025-01,ICTIO15,Rede de Emalhar,Tetragonopterus chalceus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO01,Rede de Emalhar,Caenotropus schizodon,3,5.0,,0,,0,3,3
C060-2025-02,ICTIO01,Rede de Emalhar,Curimata inornata,3,6.0,,0,,0,3,3
C060-2025-02,ICTIO01,Rede de Emalhar,Cyphocharax notatus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO01,Rede de Emalhar,Eigenmannia gr. trilineata,1,2.0,,0,,0,1,1
C060-2025-02,ICTIO01,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,F,1,2,1,1,1
C060-2025-02,ICTIO01,Rede de Emalhar,Leporinus brunneus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO01,Rede de Emalhar,Leporinus cf. fasciatus,2,4.0,,0,,0,2,2
C060-2025-02,ICTIO01,Rede de Emalhar,Leporinus vanzoi,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO01,Rede de Emalhar,Moenkhausia celibela,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO01,Rede de Emalhar,Petulanos intermedius,1,2.0,,0,,0,1,1
C060-2025-02,ICTIO01,Rede de Emalhar,Pimelodus cf. tetramerus,7,19.0,,0,,0,7,7
C060-2025-02,ICTIO01,Rede de Emalhar,Plagioscion squamosissimus,6,6.0,,0,,0,6,6
C060-2025-02,ICTIO01,Rede de Emalhar,Pseudoplatystoma tigrinum,2,3.0,,0,,0,2,2
C060-2025-02,ICTIO01,Rede de Emalhar,Pterodoras granulosus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO01,Rede de Emalhar,Serrasalmus rhombeus,22,43.0,,0,,0,22,22
C060-2025-02,ICTIO02,Rede de Emalhar,Myloplus rubripinnis,1,2.0,,0,,0,1,1
C060-2025-02,ICTIO02,Rede de Emalhar,Serrasalmus rhombeus,7,10.0,F,1,3,1,7,7
C060-2025-02,ICTIO02,Rede de Emalhar,Sorubim trigonocephalus,2,2.0,F,1,2,1,2,2
C060-2025-02,ICTIO02,Rede de Emalhar,Squaliforma emarginata,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO03,Rede de Emalhar,Caenotropus schizodon,3,4.0,,0,,0,3,3
C060-2025-02,ICTIO03,Rede de Emalhar,Hydrolycus armatus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO03,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO03,Rede de Emalhar,Pimelodus cf. tetramerus,3,5.0,,0,,0,3,3
C060-2025-02,ICTIO03,Rede de Emalhar,Pinirampus pirinampu,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO03,Rede de Emalhar,Plagioscion squamosissimus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO03,Rede de Emalhar,Pterodoras granulosus,4,8.0,,0,,0,4,4
C060-2025-02,ICTIO03,Rede de Emalhar,Serrasalmus rhombeus,17,54.0,,0,,0,17,17
C060-2025-02,ICTIO03,Rede de Emalhar,Sorubim trigonocephalus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO04,Rede de Emalhar,Hemiodus cf. microlepis,2,4.0,,0,,0,2,2
C060-2025-02,ICTIO04,Rede de Emalhar,Hemiodus unimaculatus,4,36.0,,0,,0,4,4
C060-2025-02,ICTIO04,Rede de Emalhar,Serrasalmus rhombeus,2,3.0,,0,,0,2,2
C060-2025-02,ICTIO05,Rede de Emalhar,Prochilodus nigricans,1,1.0,F,1,4,1,1,1
C060-2025-02,ICTIO05,Rede de Emalhar,Serrasalmus rhombeus,4,16.0,,0,,0,4,4
C060-2025-02,ICTIO06,Rede de Emalhar,Hemiodus unimaculatus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO06,Rede de Emalhar,Leporinus cf. fasciatus,2,2.0,,0,,0,2,2
C060-2025-02,ICTIO06,Rede de Emalhar,Schizodon vittatus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO06,Rede de Emalhar,Serrasalmus rhombeus,10,36.0,,0,,0,10,10
C060-2025-02,ICTIO07,Rede de Emalhar,Hydrolycus tatauaia,1,2.0,,0,,0,1,1
C060-2025-02,ICTIO07,Rede de Emalhar,Myloplus schomburgkii,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO07,Rede de Emalhar,Prochilodus nigricans,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO07,Rede de Emalhar,Pterodoras granulosus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO07,Rede de Emalhar,Serrasalmus rhombeus,11,37.0,,0,,0,11,11
C060-2025-02,ICTIO08,Rede de Emalhar,Pterodoras granulosus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO08,Rede de Emalhar,Serrasalmus rhombeus,9,32.0,,0,,0,9,9
C060-2025-02,ICTIO09,Rede de Emalhar,Hemiodus unimaculatus,2,3.0,,0,,0,2,2
C060-2025-02,ICTIO09,Rede de Emalhar,Pterodoras granulosus,2,2.0,,0,,0,2,2
C060-2025-02,ICTIO09,Rede de Emalhar,Serrasalmus rhombeus,3,3.0,,0,,0,3,3
C060-2025-02,ICTIO10,Rede de Emalhar,Pterodoras granulosus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO11,Rede de Emalhar,Acestrorhynchus microlepis,2,3.0,,0,,0,2,2
C060-2025-02,ICTIO11,Rede de Emalhar,Hemiodus cf. microlepis,8,84.0,,0,,0,8,8
C060-2025-02,ICTIO11,Rede de Emalhar,Hemiodus unimaculatus,6,41.0,,0,,0,6,6
C060-2025-02,ICTIO11,Rede de Emalhar,Jupiaba polylepis,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO11,Rede de Emalhar,Leporinus cf. fasciatus,4,5.0,,0,,0,4,4
C060-2025-02,ICTIO11,Rede de Emalhar,Myloplus rubripinnis,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO11,Rede de Emalhar,Pimelodus cf. tetramerus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO11,Rede de Emalhar,Plagioscion squamosissimus,2,2.0,,0,,0,2,2
C060-2025-02,ICTIO11,Rede de Emalhar,Pterodoras granulosus,3,5.0,,0,,0,3,3
C060-2025-02,ICTIO11,Rede de Emalhar,Serrasalmus rhombeus,22,73.0,,0,,0,22,22
C060-2025-02,ICTIO12,Rede de Emalhar,Hemiodus cf. microlepis,1,2.0,,0,,0,1,1
C060-2025-02,ICTIO12,Rede de Emalhar,Hemiodus unimaculatus,1,4.0,,0,,0,1,1
C060-2025-02,ICTIO12,Rede de Emalhar,Plagioscion squamosissimus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO12,Rede de Emalhar,Serrasalmus rhombeus,5,6.0,,0,,0,5,5
C060-2025-02,ICTIO13A,Rede de Emalhar,Boulengerella cuvieri,1,2.0,,0,,0,1,1
C060-2025-02,ICTIO13A,Rede de Emalhar,Caenotropus schizodon,1,2.0,,0,,0,1,1
C060-2025-02,ICTIO13A,Rede de Emalhar,Hemiodus cf. microlepis,1,3.0,,0,,0,1,1
C060-2025-02,ICTIO13A,Rede de Emalhar,Hemiodus unimaculatus,1,4.0,,0,,0,1,1
C060-2025-02,ICTIO13A,Rede de Emalhar,Hemisorubim platyrhynchos,2,4.0,,0,,0,2,2
C060-2025-02,ICTIO13A,Rede de Emalhar,Hoplias malabaricus,2,2.0,,0,,0,2,2
C060-2025-02,ICTIO13A,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13A,Rede de Emalhar,Hypostomus aff. soniae,3,5.0,,0,,0,3,3
C060-2025-02,ICTIO13A,Rede de Emalhar,Leporinus cf. fasciatus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13A,Rede de Emalhar,Panaque armbrusteri,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13A,Rede de Emalhar,Plagioscion squamosissimus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13A,Rede de Emalhar,Pterodoras granulosus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13A,Rede de Emalhar,Serrasalmus rhombeus,31,150.0,,0,,0,31,31
C060-2025-02,ICTIO13B,Rede de Emalhar,Caenotropus schizodon,3,12.0,,0,,0,3,3
C060-2025-02,ICTIO13B,Rede de Emalhar,Curimata inornata,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13B,Rede de Emalhar,Cyphocharax notatus,1,9.0,,0,,0,1,1
C060-2025-02,ICTIO13B,Rede de Emalhar,Leporinus brunneus,1,2.0,,0,,0,1,1
C060-2025-02,ICTIO13B,Rede de Emalhar,Pimelodus cf. tetramerus,2,2.0,,0,,0,2,2
C060-2025-02,ICTIO13B,Rede de Emalhar,Pinirampus pirinampu,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13B,Rede de Emalhar,Plagioscion squamosissimus,3,5.0,F,1,1,1,3,3
C060-2025-02,ICTIO13B,Rede de Emalhar,Serrasalmus rhombeus,14,47.0,,0,,0,14,14
C060-2025-02,ICTIO13C,Rede de Emalhar,Archolaemus luciae,1,3.0,,0,,0,1,1
C060-2025-02,ICTIO13C,Rede de Emalhar,Boulengerella cuvieri,6,6.0,F,1,2|4,2,6,6
C060-2025-02,ICTIO13C,Rede de Emalhar,Caenotropus schizodon,5,42.0,,0,,0,5,5
C060-2025-02,ICTIO13C,Rede de Emalhar,Cichla cf. mirianae,1,2.0,,0,,0,1,1
C060-2025-02,ICTIO13C,Rede de Emalhar,Hemiodus cf. microlepis,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13C,Rede de Emalhar,Hemiodus unimaculatus,2,9.0,,0,,0,2,2
C060-2025-02,ICTIO13C,Rede de Emalhar,Leporinus brunneus,2,8.0,,0,,0,2,2
C060-2025-02,ICTIO13C,Rede de Emalhar,Leporinus cf. fasciatus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13C,Rede de Emalhar,Leporinus vanzoi,5,25.0,,0,,0,5,5
C060-2025-02,ICTIO13C,Rede de Emalhar,Plagioscion squamosissimus,2,3.0,,0,,0,2,2
C060-2025-02,ICTIO13C,Rede de Emalhar,Prochilodus nigricans,2,3.0,,0,,0,2,2
C060-2025-02,ICTIO13C,Rede de Emalhar,Satanoperca jurupari,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13C,Rede de Emalhar,Serrasalmus rhombeus,13,41.0,F,1,3,1,13,13
C060-2025-02,ICTIO13D,Arrasto,Cyphocharax plumbeus,1,3.0,,0,,0,1,1
C060-2025-02,ICTIO13D,Arrasto,Hemiodus cf. microlepis,1,3.0,,0,,0,1,1
C060-2025-02,ICTIO13D,Arrasto,Moenkhausia celibela,1,6.0,,0,,0,1,1
C060-2025-02,ICTIO13D,Rede de Emalhar,Caenotropus schizodon,2,6.0,,0,,0,2,2
C060-2025-02,ICTIO13D,Rede de Emalhar,Cyphocharax notatus,2,2.0,,0,,0,2,2
C060-2025-02,ICTIO13D,Rede de Emalhar,Hemiodus cf. microlepis,3,9.0,,0,,0,3,3
C060-2025-02,ICTIO13D,Rede de Emalhar,Hemiodus quadrimaculatus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13D,Rede de Emalhar,Hydrolycus armatus,2,2.0,,0,,0,2,2
C060-2025-02,ICTIO13D,Rede de Emalhar,Leporinus brunneus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13D,Rede de Emalhar,Leporinus vanzoi,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13D,Rede de Emalhar,Myloplus rubripinnis,2,3.0,,0,,0,2,2
C060-2025-02,ICTIO13D,Rede de Emalhar,Petulanos intermedius,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13D,Rede de Emalhar,Pimelodus cf. tetramerus,2,4.0,,0,,0,2,2
C060-2025-02,ICTIO13D,Rede de Emalhar,Plagioscion squamosissimus,3,3.0,,0,,0,3,3
C060-2025-02,ICTIO13D,Rede de Emalhar,Prochilodus nigricans,2,3.0,,0,,0,2,2
C060-2025-02,ICTIO13D,Rede de Emalhar,Pterodoras granulosus,4,5.0,,0,,0,4,4
C060-2025-02,ICTIO13D,Rede de Emalhar,Schizodon vittatus,2,2.0,M,1,4,1,2,2
C060-2025-02,ICTIO13D,Rede de Emalhar,Serrasalmus rhombeus,6,8.0,,0,,0,6,6
C060-2025-02,ICTIO13D,Rede de Emalhar,Sorubim trigonocephalus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13D,Tarrafa,Prochilodus nigricans,1,2.0,,0,,0,1,1
C060-2025-02,ICTIO13D,Tarrafa,Schizodon vittatus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13D,Vara e Molinete,Boulengerella cuvieri,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO13D,Vara e Molinete,Cichla cf. mirianae,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO14,Vara e Molinete,nan,1,0.0,,0,,0,0,0
C060-2025-02,ICTIO15,Rede de Emalhar,Caenotropus schizodon,4,10.0,,0,,0,4,4
C060-2025-02,ICTIO15,Rede de Emalhar,Curimata inornata,2,7.0,,0,,0,2,2
C060-2025-02,ICTIO15,Rede de Emalhar,Curimatella dorsalis,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO15,Rede de Emalhar,Hemisorubim platyrhynchos,2,3.0,,0,,0,2,2
C060-2025-02,ICTIO15,Rede de Emalhar,Hydrolycus tatauaia,4,7.0,F,1,2,1,4,4
C060-2025-02,ICTIO15,Rede de Emalhar,Leporinus brunneus,3,3.0,F,1,3,1,3,3
C060-2025-02,ICTIO15,Rede de Emalhar,Moenkhausia grandisquamis,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO15,Rede de Emalhar,Myloplus schomburgkii,2,4.0,,0,,0,2,2
C060-2025-02,ICTIO15,Rede de Emalhar,Pimelodus cf. tetramerus,1,1.0,,0,,0,1,1
C060-2025-02,ICTIO15,Rede de Emalhar,Pterodoras granulosus,3,5.0,,0,,0,3,3
C060-2025-02,ICTIO15,Rede de Emalhar,Serrasalmus rhombeus,2,3.0,,0,,0,2,2
C060-2025-02,ICTIO15,Rede de Emalhar,Tetragonopterus chalceus,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO01,Rede de Emalhar,Cyphocharax notatus,1,2.0,,0,,0,1,1
C061-2025-03,ICTIO01,Rede de Emalhar,Hemiodus cf. microlepis,1,2.0,,0,,0,1,1
C061-2025-03,ICTIO01,Rede de Emalhar,Hemiodus unimaculatus,1,3.0,,0,,0,1,1
C061-2025-03,ICTIO01,Rede de Emalhar,Leporinus brunneus,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO01,Rede de Emalhar,Leporinus cf. fasciatus,2,2.0,,0,,0,2,2
C061-2025-03,ICTIO01,Rede de Emalhar,Pimelodus cf. tetramerus,2,5.0,,0,,0,2,2
C061-2025-03,ICTIO01,Rede de Emalhar,Plagioscion squamosissimus,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO01,Rede de Emalhar,Schizodon vittatus,3,3.0,,0,,0,3,3
C061-2025-03,ICTIO01,Rede de Emalhar,Serrasalmus rhombeus,11,23.0,,0,,0,11,11
C061-2025-03,ICTIO01,Rede de Emalhar,Sorubim trigonocephalus,7,18.0,,0,,0,7,7
C061-2025-03,ICTIO01,Rede de Emalhar,Squaliforma emarginata,1,3.0,,0,,0,1,1
C061-2025-03,ICTIO02,Rede de Emalhar,Pterodoras granulosus,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO02,Rede de Emalhar,Serrasalmus rhombeus,2,3.0,,0,,0,2,2
C061-2025-03,ICTIO03,Rede de Emalhar,Caenotropus schizodon,1,3.0,,0,,0,1,1
C061-2025-03,ICTIO03,Rede de Emalhar,Hemiodus unimaculatus,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO03,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO03,Rede de Emalhar,Hypostomus aff. soniae,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO03,Rede de Emalhar,Petulanos intermedius,1,2.0,,0,,0,1,1
C061-2025-03,ICTIO03,Rede de Emalhar,Pimelodus cf. tetramerus,3,12.0,,0,,0,3,3
C061-2025-03,ICTIO03,Rede de Emalhar,Pinirampus pirinampu,2,2.0,,0,,0,2,2
C061-2025-03,ICTIO03,Rede de Emalhar,Pterodoras granulosus,3,10.0,,0,,0,3,3
C061-2025-03,ICTIO03,Rede de Emalhar,Serrasalmus rhombeus,8,13.0,,0,,0,8,8
C061-2025-03,ICTIO03,Rede de Emalhar,Sorubim trigonocephalus,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO04,Rede de Emalhar,Argonectes robertsi,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO04,Rede de Emalhar,Caenotropus schizodon,1,3.0,,0,,0,1,1
C061-2025-03,ICTIO04,Rede de Emalhar,Curimatella dorsalis,2,3.0,,0,,0,2,2
C061-2025-03,ICTIO04,Rede de Emalhar,Hemiodus cf. microlepis,2,2.0,,0,,0,2,2
C061-2025-03,ICTIO04,Rede de Emalhar,Hemiodus quadrimaculatus,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO04,Rede de Emalhar,Hemiodus unimaculatus,4,25.0,,0,,0,4,4
C061-2025-03,ICTIO04,Rede de Emalhar,Laemolyta taeniata,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO04,Rede de Emalhar,Petulanos intermedius,3,5.0,,0,,0,3,3
C061-2025-03,ICTIO04,Rede de Emalhar,Pterodoras granulosus,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO04,Rede de Emalhar,Serrasalmus rhombeus,2,3.0,,0,,0,2,2
C061-2025-03,ICTIO05,Rede de Emalhar,Acestrorhynchus microlepis,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO05,Rede de Emalhar,Hemiodus unimaculatus,1,2.0,,0,,0,1,1
C061-2025-03,ICTIO05,Rede de Emalhar,Serrasalmus rhombeus,10,37.0,,0,,0,10,10
C061-2025-03,ICTIO06,Rede de Emalhar,Pterodoras granulosus,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO06,Rede de Emalhar,Serrasalmus rhombeus,10,30.0,,0,,0,10,10
C061-2025-03,ICTIO07,Rede de Emalhar,Hydrolycus armatus,1,1.0,M,1,1,1,1,1
C061-2025-03,ICTIO07,Rede de Emalhar,Serrasalmus rhombeus,15,70.0,,0,,0,15,15
C061-2025-03,ICTIO08,Vara e Molinete,nan,1,0.0,,0,,0,0,0
C061-2025-03,ICTIO09,Vara e Molinete,nan,1,0.0,,0,,0,0,0
C061-2025-03,ICTIO10,Rede de Emalhar,Plagioscion squamosissimus,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO11,Rede de Emalhar,Hemiodus cf. microlepis,2,11.0,,0,,0,2,2
C061-2025-03,ICTIO11,Rede de Emalhar,Hemiodus unimaculatus,2,19.0,,0,,0,2,2
C061-2025-03,ICTIO11,Rede de Emalhar,Leporinus cf. fasciatus,4,8.0,,0,,0,4,4
C061-2025-03,ICTIO11,Rede de Emalhar,Serrasalmus rhombeus,15,57.0,,0,,0,15,15
C061-2025-03,ICTIO12,Rede de Emalhar,Acestrorhynchus microlepis,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO12,Rede de Emalhar,Hemiodus cf. microlepis,2,11.0,,0,,0,2,2
C061-2025-03,ICTIO12,Rede de Emalhar,Hemiodus unimaculatus,2,7.0,,0,,0,2,2
C061-2025-03,ICTIO12,Rede de Emalhar,Leporinus brunneus,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO12,Rede de Emalhar,Plagioscion squamosissimus,2,2.0,,0,,0,2,2
C061-2025-03,ICTIO12,Rede de Emalhar,Pterodoras granulosus,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO12,Rede de Emalhar,Serrasalmus rhombeus,12,33.0,,0,,0,12,12
C061-2025-03,ICTIO13A,Rede de Emalhar,"Baryancistrus sp. ""mancha grande""",2,2.0,,0,,0,2,2
C061-2025-03,ICTIO13A,Rede de Emalhar,Caenotropus schizodon,2,6.0,,0,,0,2,2
C061-2025-03,ICTIO13A,Rede de Emalhar,Curimata inornata,3,5.0,,0,,0,3,3
C061-2025-03,ICTIO13A,Rede de Emalhar,Hemisorubim platyrhynchos,2,2.0,,0,,0,2,2
C061-2025-03,ICTIO13A,Rede de Emalhar,Hydrolycus tatauaia,1,5.0,,0,,0,1,1
C061-2025-03,ICTIO13A,Rede de Emalhar,Pimelodus cf. tetramerus,6,18.0,,0,,0,6,6
C061-2025-03,ICTIO13A,Rede de Emalhar,Pinirampus pirinampu,2,2.0,,0,,0,2,2
C061-2025-03,ICTIO13A,Rede de Emalhar,Plagioscion squamosissimus,4,4.0,,0,,0,4,4
C061-2025-03,ICTIO13A,Rede de Emalhar,Pterodoras granulosus,2,2.0,,0,,0,2,2
C061-2025-03,ICTIO13A,Rede de Emalhar,Serrasalmus rhombeus,32,157.0,,0,,0,32,32
C061-2025-03,ICTIO13B,Rede de Emalhar,Caenotropus schizodon,1,1.0,,0,,0,1,1
C061-2025-03,ICTIO13B,Rede de Emalhar,Cyphocharax notatus,2,5.0,,0,,0,2,2
